date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train1_1_avg,r2_train2_1_avg,r2_train3_1_avg,r2_val1_2_avg,r2_val2_2_avg,r2_val3_2_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_07_10:41:28,femto,weibull_mse,89458,3000,11,2.0,0.199976726035066,2000,50,0,512,0.001,2.946042135085766,5,256,0.6,64,0.0212496430095699,0.1386653929948806,0.1163928806781768,0.093438021838665,0.768498707809863,0.0460568144917488,0.2146085649728775,0.1163928806781768,0.1452235579490661,0.4463127706835541,0.6815343135793578,0.8304335498795371,0.7848220192205294,0.8238840747008433,0.5756590695710357,0.7722373531717031,0.3818826187837546,2021_04_07_10:41:28_89458,2021_04_07_10:41:28_weibull_mse_89458.pt,0.32487577903693343,0.6727290989879114,0.17712180316448212,0.2369811236858368,0.15799708664417267,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_09:03:09,femto,weibull_only_mse,5215330,3000,2,2.0,0.199976726035066,2000,50,0,64,0.01,0.1616591668643787,6,16,0.6,128,0.0460795051785129,0.2136478573083877,0.1707883477210998,0.1345468759536743,0.4504408048451379,0.0648602768778801,0.2546768486499786,0.1707883477210998,0.1680390834808349,0.2202607670141653,0.2938814190814983,0.5776913704436296,0.3923570519910938,0.2162298519040801,0.1127212974618908,0.3724649113280575,0.2093720488233756,2021_04_07_09:03:09_5215330,2021_04_07_09:03:09_weibull_only_mse_5215330.pt,0.324797787560442,0.7272826887865373,0.18829622864723206,0.23699481785297394,0.15615436434745789,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_16:30:16,femto,weibull_only_mse,7463569,3000,4,2.0,0.199976726035066,2000,50,0,256,0.001,2.727697394581023,4,256,0.4,43,0.033408759490532,0.1790211647748947,0.1518289744853973,0.1152461245656013,0.6141432491218652,0.0506665520370006,0.2250923365354538,0.1518289744853973,0.1511155217885971,0.3908953141447164,0.6612226905926737,0.6100712183099721,0.7674620987074005,0.8357084304276323,0.5864380545306278,0.7860165580479537,0.2621843677063332,2021_04_06_16:30:16_7463569,2021_04_06_16:30:16_weibull_only_mse_7463569.pt,0.3245031046986435,0.7490970048833034,0.17935027182102203,0.2370465248823166,0.15686900913715363,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_20:47:47,femto,weibull_only_mse,8034813,3000,5,2.0,0.199976726035066,2000,50,0,256,0.001,1.1238093125829645,7,256,0.4,41,0.0363710505120894,0.1800644844770431,0.1484830677509308,0.1141442880034446,0.6096327160483417,0.0495142862200737,0.2225180864334106,0.1484830677509308,0.1491008549928665,0.4047476544626484,0.6776926218722155,0.6200096661486992,0.7780128189997545,0.8301246142490287,0.5950891889295884,0.7839445272433734,0.3039605275625567,2021_04_06_20:47:47_8034813,2021_04_06_20:47:47_weibull_only_mse_8034813.pt,0.3239921078055382,0.748759603643649,0.18138307332992554,0.23713615536689758,0.1561393290758133,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_19:25:40,femto,weibull_only_rmse,3941164,3000,0,2.0,0.199976726035066,2000,50,0,32,0.01,1.611477791741756,3,32,0.2,26,0.0387819219719279,0.2175012826919555,0.1846504807472229,0.1358353048563003,0.4304379943657396,0.042374599725008,0.2058509439229965,0.1846504807472229,0.1362278014421463,0.4905797645499805,0.6063783175882496,0.3932581385774208,0.5908772762223007,0.5580477337012082,0.4972736070129683,0.7140449433232676,0.4354592421542473,2021_04_06_19:25:40_3941164,2021_04_06_19:25:40_weibull_only_rmse_3941164.pt,0.32385970988501256,0.7427596379215805,0.18922027945518494,0.2371593862771988,0.16786688566207886,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_08:32:39,femto,weibull_only_rmse,7555654,3000,7,2.0,0.199976726035066,2000,50,0,64,0.01,1.8625559633984463,3,256,0.4,45,0.0411035034410429,0.2128186076879501,0.1761515438556671,0.1332878619432449,0.4546986493655319,0.0470372550189495,0.2168807685375213,0.1761515438556671,0.143585130572319,0.4345261655787424,0.5894353718231325,0.4589227212779461,0.6393072849516845,0.4876440937470077,0.474682222521675,0.6391061233148223,0.4017333427914481,2021_04_07_08:32:39_7555654,2021_04_07_08:32:39_weibull_only_rmse_7555654.pt,0.32350317373401194,0.6520132276287127,0.1925651729106903,0.23722191154956818,0.1724787801504135,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_09:57:32,femto,weibull_only_rmse,6199916,3000,4,2.0,0.199976726035066,2000,50,0,256,0.01,0.1250382383959608,5,256,0.2,84,0.0439107117845731,0.2157663106918335,0.1717638969421386,0.1379279643297195,0.4394884147744488,0.0522756166756153,0.2286386340856552,0.1717638969421386,0.153201475739479,0.3715514357708975,0.5169204672994465,0.5909305842501309,0.2865372670564442,0.2521277655465355,0.5518804033080298,0.2528827361422142,0.3930192984653543,2021_04_07_09:57:32_6199916,2021_04_07_09:57:32_weibull_only_rmse_6199916.pt,0.3233770910495545,0.593482257321807,0.1978759765625,0.23724400997161865,0.17314563691616058,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_18:44:26,femto,weibull_mse,2110089,3000,4,2.0,0.199976726035066,2000,50,0,512,0.001,1.9802710533911447,4,256,0.2,79,0.0208354242559936,0.1380275934934616,0.1169068366289138,0.0957280993461608,0.7706234564405932,0.0490116849541664,0.2213858515024185,0.1169068366289138,0.1490163505077362,0.4107898628037351,0.6677687291502317,0.8236362924761367,0.7952701616345891,0.8295362749834564,0.5396720484552795,0.7708322206619198,0.3237930921635895,2021_04_06_18:44:26_2110089,2021_04_06_18:44:26_weibull_mse_2110089.pt,0.3233174531506663,0.6471929931940965,0.17337365448474884,0.23725447058677673,0.15860114991664886,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_18:11:26,femto,weibull_mse,1317644,3000,4,2.0,0.199976726035066,2000,50,0,128,0.0001,0.4229631246970002,3,64,0.25,439,0.0135858786489927,0.1169410273432731,0.0917856991291046,0.0768293365836143,0.8353540692610241,0.0521780736744403,0.2284252047538757,0.0917856991291046,0.1514739841222763,0.372724096564449,0.714800970807671,0.916746249594157,0.8516448182972778,0.8072659653114237,0.2390374552674427,0.7579011501010693,0.420558914803308,2021_04_06_18:11:26_1317644,2021_04_06_18:11:26_weibull_mse_1317644.pt,0.3227926738111938,0.6159752167187095,0.17556528747081757,0.23734644055366516,0.16086401045322418,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_17:18:01,femto,weibull_mse,5373070,3000,6,2.0,0.199976726035066,2000,50,0,128,0.0001,0.7470051600818335,3,256,0.0,222,0.0178514926440336,0.1303556412458419,0.1044905483722686,0.0885701477527618,0.7954135164691476,0.0493486821651458,0.2221456617116928,0.1044905483722686,0.1476889997720718,0.4067385346393444,0.635929384037373,0.8805516663694442,0.7717997212129148,0.7252635376482951,0.3671407219520688,0.5713607397682978,0.4629034890731187,2021_04_06_17:18:01_5373070,2021_04_06_17:18:01_weibull_mse_5373070.pt,0.32257742819073554,0.5085799303111054,0.18282660841941833,0.2373841553926468,0.15889203548431396,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_18:53:26,femto,rmse,7747110,3000,9,2.0,0.199976726035066,2000,50,0,128,0.01,1.3927388474143854,3,32,0.0,10,0.0134412074800242,0.1076261475682258,0.076353870332241,0.0725215598940849,0.8605390411196323,0.0521699599921703,0.228407472372055,0.076353870332241,0.1519627273082733,0.3728216072487385,0.5977827471183454,0.9753104048710428,0.7959991925478572,0.699258255249094,0.0367684257176483,0.6170417778807038,0.5190874542743555,2021_04_06_18:53:26_7747110,2021_04_06_18:53:26_rmse_7747110.pt,0.3222256405301358,0.6716125550320705,0.17081288993358612,0.23744578659534454,0.16117754578590393,0,0,0,1,0,0,0,0,0,0,0
2021_04_06_20:09:53,femto,weibull_only_mse,7958607,3000,3,2.0,0.199976726035066,2000,50,0,64,0.1,0.451123605681151,3,16,0.5,3,0.0517519492317329,0.2156757265329361,0.169909194111824,0.1358863860368728,0.4399588639554683,0.0620638281106948,0.2491261512041092,0.169909194111824,0.1648795157670974,0.2538792513593337,0.4531261983585499,0.5403921816518956,0.4821076861960958,0.2554539629721367,0.35554084249362,0.2161616605100672,0.3323771744125606,2021_04_06_20:09:53_7958607,2021_04_06_20:09:53_weibull_only_mse_7958607.pt,0.321900548230441,0.6325893660916728,0.19853483140468597,0.23750273883342743,0.17359916865825653,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_18:40:21,femto,weibull_mse,7747110,3000,7,2.0,0.199976726035066,2000,50,0,64,0.001,0.4361137725364269,7,128,0.1,17,0.0135063858928553,0.1212579011917114,0.0992838740348815,0.0823652073740959,0.822973916577753,0.048132661730051,0.2193915992975235,0.0992838740348815,0.1475626975297927,0.4213573112365192,0.7064591898995882,0.9030390223324316,0.7864154039612188,0.8133622303755172,0.5476753437346655,0.7965818403356602,0.3405342408026054,2021_04_06_18:40:21_7747110,2021_04_06_18:40:21_weibull_mse_7747110.pt,0.3199936173552941,0.6470714745368142,0.1757279932498932,0.23783645033836365,0.15988288819789886,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_22:42:56,femto,weibull_mse,4992449,3000,1,2.0,0.199976726035066,2000,50,0,256,0.001,2.47013171726346,3,16,0.0,293,0.0204955192611498,0.1430020183324813,0.1151031032204628,0.0971489250659942,0.7537923228452503,0.0551874302327632,0.2349200844764709,0.1151031032204628,0.1551443487405777,0.3365460702369304,0.6343750806311347,0.8580173768811021,0.714185543992271,0.7039157422677936,0.2810279186848078,0.5554005028741733,0.4248215831724469,2021_04_06_22:42:56_4992449,2021_04_06_22:42:56_weibull_mse_4992449.pt,0.31982751122840825,0.5128445984976211,0.17836208641529083,0.23786547780036926,0.15967322885990143,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_19:32:22,femto,weibull_mse,2018436,3000,5,2.0,0.199976726035066,2000,50,0,32,0.0001,0.3390026197061376,5,128,0.25,58,0.0133732267951762,0.115873672068119,0.0895476043224334,0.0746673122048378,0.8383459137970135,0.0467988774180412,0.2163305133581161,0.0895476043224334,0.1437302082777023,0.4373918475168078,0.6857923763872691,0.9278990149523187,0.8228337302304456,0.7669600452001791,0.1231589504653344,0.7238889804637134,0.5908844161238909,2021_04_06_19:32:22_2018436,2021_04_06_19:32:22_weibull_mse_2018436.pt,0.31975838213624996,0.6201859347779229,0.17344769835472107,0.23787757754325867,0.16182675957679749,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_20:59:35,femto,weibull_mse,6518211,3000,0,2.0,0.199976726035066,2000,50,0,256,0.001,2.79339665497577,5,256,0.4,30,0.0209229637813918,0.1413708329200744,0.1207737326622009,0.0956671684980392,0.7593771160588195,0.0457983538508415,0.2140055149793625,0.1207737326622009,0.1446393430233001,0.4494199719387669,0.6894593833891798,0.8155668735230209,0.7754450828995492,0.8290428507594433,0.6002729859855491,0.8025064450741938,0.3563402362852164,2021_04_06_20:59:35_6518211,2021_04_06_20:59:35_weibull_mse_6518211.pt,0.31886158815010235,0.6893787155391207,0.1710887998342514,0.23803433775901794,0.15875717997550964,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_22:01:47,femto,weibull_only_rmse,1355603,3000,6,2.0,0.199976726035066,2000,50,0,64,0.001,0.801852481216749,6,16,0.1,120,0.0462547505669521,0.2153856605291366,0.1643709391355514,0.1333808153867721,0.4414643650726675,0.06447084993124,0.2539111077785492,0.1643709391355514,0.1644566059112548,0.2249424463007263,0.3330527469903378,0.6137948821402573,0.3625450054035786,-0.0978101385843024,0.0278043125428922,0.2669574599326278,0.3416077829873791,2021_04_06_22:01:47_1355603,2021_04_06_22:01:47_weibull_only_rmse_1355603.pt,0.318745978967902,0.6543436644174407,0.19243261218070984,0.2380545288324356,0.16751448810100555,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_10:05:11,femto,rmse,6138180,3000,1,2.0,0.199976726035066,2000,50,0,256,0.1,2.629973448405102,4,64,0.6,6,0.0418434246059726,0.1928389966487884,0.1508181393146515,0.1286416947841644,0.552279419007272,0.0662465468049049,0.2573840618133545,0.1508181393146515,0.1724147051572799,0.2035952523518173,0.2880877648143733,0.7954507535037305,0.3520334720429899,0.1001176318550648,0.4246035093076008,0.0422186909948699,0.1950928719676947,2021_04_07_10:05:11_6138180,2021_04_07_10:05:11_rmse_6138180.pt,0.31836310084860486,0.611446580867933,0.20032598078250885,0.2381214201450348,0.17204195261001587,0,1,0,1,0,0,0,0,0,0,0
2021_04_07_09:48:12,femto,weibull_only_rmsle,1995708,3000,1,2.0,0.199976726035066,2000,50,0,32,0.0001,1.4148563006804662,5,256,0.2,366,0.0230626837794922,0.1499618887901306,0.1158048585057258,0.0960595831274986,0.7292433900073368,0.0440395586192607,0.2098560631275177,0.1158048585057258,0.1391233950853347,0.470563933018164,0.6740038413874679,0.8146220627831834,0.7175881804572048,0.7398242686661317,0.4965421541716062,0.7856200190791497,0.3870465093118889,2021_04_07_09:48:12_1995708,2021_04_07_09:48:12_weibull_only_rmsle_1995708.pt,0.3183130106284936,0.6498884079416992,0.18992681801319122,0.23813015222549438,0.1664513647556305,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_10:18:17,femto,weibull_mse,9433979,3000,3,2.0,0.199976726035066,2000,50,0,64,0.0001,0.983685196297511,3,16,0.0,1013,0.0195427244021133,0.1398201435804367,0.1081784442067146,0.0949221178889274,0.7646269450002369,0.0600074119865894,0.244964137673378,0.1081784442067146,0.1618767529726028,0.2786011080806509,0.5781436337231549,0.8780716568475992,0.735550771820707,0.6401608088558632,0.1068413177915075,0.4454109326678938,0.4641595194906861,2021_04_07_10:18:17_9433979,2021_04_07_10:18:17_weibull_mse_9433979.pt,0.3178115724589379,0.4916578504480502,0.18040020763874054,0.23821772634983063,0.15815719962120056,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_18:30:27,femto,weibull_mse,9950517,3000,2,2.0,0.199976726035066,2000,50,0,256,0.0001,0.7952817046744635,5,256,0.0,126,0.0177908307489226,0.13162162899971,0.111165314912796,0.0906085968017578,0.7914204232729347,0.0490955039858818,0.2215750813484192,0.111165314912796,0.1479147523641586,0.4097821897170509,0.6211365385686716,0.8500994268736273,0.8186881288186459,0.7547113618648857,0.3496008238447634,0.5982628828525466,0.456331914322707,2021_04_06_18:30:27_9950517,2021_04_06_18:30:27_weibull_mse_9950517.pt,0.3173703653737793,0.5115062970249371,0.1854764074087143,0.23829475045204163,0.15918081998825073,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_22:11:49,femto,weibull_rmse,7547740,3000,3,2.0,0.199976726035066,2000,50,0,256,0.1,1.5187323349031785,6,16,0.0,32,0.0429984350853106,0.2014183700084686,0.166462630033493,0.1286923587322235,0.5115552122249941,0.0594168379902839,0.2437557280063629,0.166462630033493,0.1643262207508087,0.2857008809952863,0.5400501722393232,0.6166674698355883,0.5761333837552016,0.4255597008193211,0.6590724650034552,0.4213978028945444,0.1767235992296735,2021_04_06_22:11:49_7547740,2021_04_06_22:11:49_weibull_rmse_7547740.pt,0.31728401076463375,0.5990447241649732,0.18700170516967773,0.2383098304271698,0.16805399954319,1,0,0,0,0,0,1,0,0,0,0
2021_04_06_19:10:02,femto,weibull_mse,6548519,3000,9,2.0,0.199976726035066,2000,50,0,512,0.01,2.599087643875704,4,32,0.1,30,0.0222298399441772,0.147826686501503,0.1262889951467514,0.1009878814220428,0.7368987081038563,0.0517887286841869,0.2275713980197906,0.1262889951467514,0.1531722098588943,0.377404681180341,0.6546796336815428,0.7882920249930748,0.7518203889256451,0.8214399782581816,0.542378857457697,0.7782994756201542,0.248581989277636,2021_04_06_19:10:02_6548519,2021_04_06_19:10:02_weibull_mse_6548519.pt,0.31691713500702245,0.6426409273120103,0.1780669093132019,0.23837383091449738,0.15889930725097656,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_08:01:04,femto,weibull_mse,719123,3000,3,2.0,0.199976726035066,2000,50,0,32,0.001,1.1257279655371804,3,16,0.1,92,0.0176230951699174,0.1326969414949417,0.1108027026057243,0.0894316658377647,0.7879984429342486,0.0529424585402011,0.2300923019647598,0.1108027026057243,0.152732104063034,0.3635347543778948,0.6900387828036344,0.8322935155978545,0.8866129547948083,0.827312554714829,0.3173222088463514,0.7258307275914619,0.4038409563253441,2021_04_07_08:01:04_719123,2021_04_07_08:01:04_weibull_mse_719123.pt,0.31600339904011565,0.6290114983045793,0.17542149126529694,0.23853324353694916,0.1605788767337799,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_17:13:28,femto,weibull_mse,5373070,3000,4,2.0,0.199976726035066,2000,50,0,256,0.001,1.0896296414804945,5,256,0.1,32,0.0181317055488333,0.1265665590763092,0.1048154905438423,0.0857436507940292,0.8071342071846219,0.0468803383409976,0.2165187001228332,0.1048154905438423,0.1450044363737106,0.4364125985080812,0.7034955733309232,0.8778009399798333,0.8158765570576594,0.8372765001523114,0.5371127658905261,0.7851455632535236,0.3713766009564953,2021_04_06_17:13:28_5373070,2021_04_06_17:13:28_weibull_mse_5373070.pt,0.3158255411543791,0.582022385046575,0.18265865743160248,0.23856422305107117,0.15996989607810974,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_21:01:26,femto,weibull_mse,8034813,3000,8,2.0,0.199976726035066,2000,50,0,128,0.001,2.89266959438126,4,64,0.4,38,0.0275674754132827,0.1623286306858062,0.1365615576505661,0.1049821749329567,0.6827456581095472,0.0507160872220993,0.2252023518085479,0.1365615576505661,0.1511414349079132,0.3902998388216782,0.673024575072116,0.7039422934282673,0.811938890671013,0.8137437782801403,0.4853278724578187,0.774159612974873,0.3039884799639498,2021_04_06_21:01:26_8034813,2021_04_06_21:01:26_weibull_mse_8034813.pt,0.31547282755727357,0.721738229512189,0.1800795942544937,0.23862572014331818,0.15960346162319183,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_21:20:40,femto,weibull_only_mse,1358970,3000,4,2.0,0.199976726035066,2000,50,0,512,0.01,0.3406541227265872,3,256,0.25,23,0.0317584011289808,0.1628829091787338,0.1365871429443359,0.1062655970454216,0.6805754120921697,0.051139198243618,0.2261398285627365,0.1365871429443359,0.1514806002378463,0.3852131712312154,0.6495218729741619,0.7020715309410501,0.7927326293578775,0.8334152218505265,0.59632968755662,0.759492520839792,0.2572554650438171,2021_04_06_21:20:40_1358970,2021_04_06_21:20:40_weibull_only_mse_1358970.pt,0.31442046285497716,0.6378212409091627,0.1843198984861374,0.23880906403064728,0.15810059010982513,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_17:29:31,femto,weibull_mse,5373070,3000,8,2.0,0.199976726035066,2000,50,0,128,0.0001,2.7548099088059392,3,256,0.0,404,0.0220282126895406,0.1399549394845962,0.1113219782710075,0.095358170568943,0.7641728952777606,0.0564397759735584,0.2375705987215042,0.1113219782710075,0.1571993976831436,0.3214905755175291,0.5910833221519046,0.8550246237274746,0.764118049205176,0.7059832661707058,0.2350030220835613,0.4426119910780111,0.4447916228338596,2021_04_06_17:29:31_5373070,2021_04_06_17:29:31_weibull_mse_5373070.pt,0.31424332084453765,0.502646656457037,0.18358099460601807,0.23883992433547974,0.15891686081886292,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_19:09:24,femto,weibull_mse,2018436,3000,1,2.0,0.199976726035066,2000,50,0,256,0.0001,2.0165221388123395,5,128,0.1,261,0.0190489448826102,0.1375142037868499,0.1172798126935958,0.0947838649153709,0.7723265695627636,0.0487778894603252,0.2208571881055832,0.1172798126935958,0.1483000665903091,0.4136005198744396,0.6765404159443047,0.8244683023228285,0.806146999417891,0.8269431247109309,0.487058802020141,0.7655101390086952,0.3539555049978639,2021_04_06_19:09:24_2018436,2021_04_06_19:09:24_weibull_mse_2018436.pt,0.31410674117754056,0.595653502531938,0.17854903638362885,0.23886370658874512,0.16044697165489197,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_09:43:38,femto,weibull_mse,85253,3000,2,2.0,0.199976726035066,2000,50,0,64,0.001,2.58142579898375,7,128,0.5,19,0.0242602722578202,0.1589632034301757,0.1250315308570861,0.1047932058572769,0.6957640571218646,0.0414378717541694,0.2035629749298095,0.1250315308570861,0.1368414312601089,0.5018409760338005,0.7090493043935036,0.7912906153506247,0.7652589909275902,0.6068172856784455,0.715899699680766,0.7792987747552783,0.3868511805520179,2021_04_07_09:43:38_85253,2021_04_07_09:43:38_weibull_mse_85253.pt,0.3137407220828048,0.7060821132180402,0.19051775336265564,0.2389274537563324,0.17316608130931854,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_21:02:55,femto,weibull_only_rmse,6518211,3000,1,2.0,0.199976726035066,2000,50,0,32,0.001,1.9087891918833035,7,64,0.5,131,0.0372806806258405,0.1963232159614563,0.1584137827157974,0.1224207878112793,0.5359544777077683,0.045967947691679,0.2144013941287994,0.1584137827157974,0.1421460509300232,0.4473811607507576,0.6064143569488466,0.5805148532515767,0.683177381401942,0.4893514656003062,0.4430752517525712,0.7016077104734226,0.394436610334628,2021_04_06_21:02:55_6518211,2021_04_06_21:02:55_weibull_only_rmse_6518211.pt,0.3136484892767555,0.6917648078191531,0.1950232833623886,0.23894347250461578,0.1710605025291443,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_19:07:45,femto,weibull_only_rmse,6080472,3000,0,2.0,0.199976726035066,2000,50,0,64,0.01,1.4681180541275922,6,64,0.0,34,0.0431449142933794,0.2253834456205368,0.1856407672166824,0.144130453467369,0.3884085892761147,0.0522952228784561,0.2286815196275711,0.1856407672166824,0.1547754257917404,0.3713157018672602,0.5274698865938116,0.4814656023076227,0.3782650756750756,0.3406775456007912,0.6275002887309991,0.2567091731440556,0.3694099553158276,2021_04_06_19:07:45_6080472,2021_04_06_19:07:45_weibull_only_rmse_6080472.pt,0.3135353745075924,0.599450462312203,0.20072513818740845,0.23896318674087524,0.17747192084789276,1,0,0,0,0,0,0,0,0,1,0
2021_04_06_22:25:04,femto,weibull_only_rmse,5018061,3000,7,2.0,0.199976726035066,2000,50,0,128,0.001,0.4980851410798494,4,32,0.25,134,0.0431085852623888,0.2063659578561782,0.1589502692222595,0.1329154223203659,0.4872643269076016,0.0633019208908081,0.2515987455844879,0.1589502692222595,0.1644644290208816,0.2389950821292529,0.3605085475109687,0.7304783246916331,0.2885484658001801,-0.1925374726535684,0.0363645321576893,0.3271890465438251,0.405451301873688,2021_04_06_22:25:04_5018061,2021_04_06_22:25:04_weibull_only_rmse_5018061.pt,0.31325358743779386,0.5884898691761824,0.18669314682483673,0.239012211561203,0.16867247223854065,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_10:01:05,femto,weibull_only_rmse,89458,3000,5,2.0,0.199976726035066,2000,50,0,128,0.0001,1.531071866727861,3,16,0.1,1406,0.039837690183159,0.1996424496173858,0.1494054496288299,0.1289513707160949,0.5201305649015179,0.0660183876752853,0.2569404542446136,0.1494054496288299,0.1672989428043365,0.2063381921008378,0.327144083582066,0.7661185044231024,0.3368065797885227,-0.2104708782733131,-0.1573268120609126,0.3565803423678501,0.4133515414243393,2021_04_07_10:01:05_89458,2021_04_07_10:01:05_weibull_only_rmse_89458.pt,0.3130874876389249,0.5456828979858859,0.18671073019504547,0.23904111981391907,0.16766080260276794,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_20:32:05,femto,weibull_only_rmsle,7958607,3000,9,2.0,0.199976726035066,2000,50,0,128,0.001,1.3495698612015623,7,32,0.1,176,0.0449548573656515,0.2130191028118133,0.1623130738735199,0.1347163766622543,0.4536707824440247,0.0629305392503738,0.2508596181869507,0.1623130738735199,0.1617732346057891,0.2434597596230273,0.3406955298888655,0.684849515971008,0.2500206509247336,-0.2111118973101517,0.1769930963043282,0.2249278959708175,0.338322439990527,2021_04_06_20:32:05_7958607,2021_04_06_20:32:05_weibull_only_rmsle_7958607.pt,0.3130083877327664,0.6623681972132436,0.18920235335826874,0.23905488848686218,0.165927454829216,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_20:16:54,femto,weibull_mse,2455280,3000,2,2.0,0.199976726035066,2000,50,0,128,0.001,0.5233936354022751,7,32,0.2,37,0.0156831947917288,0.1268692314624786,0.0999915078282356,0.0817989706993103,0.806210686575387,0.0493622161448001,0.222176119685173,0.0999915078282356,0.1480374634265899,0.4065758055811674,0.6880391824994585,0.8972370757550574,0.81911723897387,0.7566556627378952,0.2037517392778798,0.7858904957009483,0.4560429590877121,2021_04_06_20:16:54_2455280,2021_04_06_20:16:54_weibull_mse_2455280.pt,0.3128009900313907,0.6394455398315243,0.1795681118965149,0.23909097909927368,0.16388775408267975,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_17:11:02,femto,mse,2019404,3000,1,2.0,0.199976726035066,2000,50,0,128,0.1,1.7196695158223645,2,256,0.4,97,0.0250389774640401,0.1656147986650467,0.1281022280454635,0.11263357847929,0.6697707133917354,0.0642630830407142,0.2535016536712646,0.1281022280454635,0.1709353774785995,0.2274401888490942,0.346129373347375,0.8795400753276301,0.5018547429784662,0.2494491926106965,0.2692738983112206,0.211088988779275,0.3153791142003,2021_04_06_17:11:02_2019404,2021_04_06_17:11:02_mse_2019404.pt,0.3120739111992179,0.4921105003335384,0.2028324156999588,0.23921741545200348,0.1645115613937378,0,1,1,0,0,0,0,0,0,0,0
2021_04_07_10:07:35,femto,weibull_mse,5411207,3000,6,2.0,0.199976726035066,2000,50,0,256,0.0001,0.6857287237355278,3,32,0.0,1264,0.0176199741442413,0.1313849538564682,0.1049267202615737,0.0891882628202438,0.7921698501905358,0.0486976839601993,0.2206755578517913,0.1049267202615737,0.146217942237854,0.4145647070074341,0.648964031947891,0.8822590424902973,0.7605714255643519,0.7234038955873443,0.2742480174326367,0.5852101041452038,0.5293549408587872,2021_04_07_10:07:35_5411207,2021_04_07_10:07:35_weibull_mse_5411207.pt,0.3111854099543775,0.5111773572332792,0.18165458738803864,0.23937185108661652,0.16133658587932587,1,0,0,0,0,1,0,0,0,0,0
2021_04_07_07:42:20,femto,weibull_only_rmsle,6797549,3000,3,2.0,0.199976726035066,2000,50,0,64,0.01,2.3298036564683726,7,16,0.1,54,0.0370829279506296,0.1877776384353637,0.1437978595495224,0.1200175434350967,0.5754732428460572,0.0612912848591804,0.2475707828998565,0.1437978595495224,0.1629684716463089,0.2631666301833003,0.4459802348706099,0.7555419673673784,0.532902870886488,0.0810681765207026,0.0878103099218876,0.2384323133123077,0.4097327238089052,2021_04_07_07:42:20_6797549,2021_04_07_07:42:20_weibull_only_rmsle_6797549.pt,0.3111225187275808,0.5397473755015483,0.19819122552871704,0.2393827736377716,0.1722613275051117,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_17:37:35,femto,weibull_only_rmse,4810178,3000,8,2.0,0.199976726035066,2000,50,0,128,0.001,2.2822170199042087,2,128,0.2,317,0.0484921270699212,0.2216230183839798,0.172114297747612,0.1398666501045227,0.4086466019396431,0.0659221857786178,0.2567531764507293,0.172114297747612,0.1667732894420623,0.2074947344020982,0.2897951115183688,0.6401032226219208,0.3029507458886218,-0.4025085416232179,-0.0102574732112774,0.3475126593810514,0.3331891290720954,2021_04_06_17:37:35_4810178,2021_04_06_17:37:35_weibull_only_rmse_4810178.pt,0.3109914694592544,0.6408582045919299,0.18731099367141724,0.2394055426120758,0.165358766913414,1,1,0,0,0,0,0,0,0,1,0
